province,year,month,month_name,parameter,value
SULAWESI UTARA,2010,9,SEP,T2M_MAX,28.64
SULAWESI UTARA,2010,10,OCT,T2M_MAX,29.58
SULAWESI UTARA,2010,11,NOV,T2M_MAX,29.66
SULAWESI UTARA,2010,12,DEC,T2M_MAX,29.31
SULAWESI UTARA,2011,1,JAN,T2M_MAX,28.52
SULAWESI UTARA,2011,2,FEB,T2M_MAX,28.03
SULAWESI UTARA,2011,3,MAR,T2M_MAX,28.52
SULAWESI UTARA,2011,4,APR,T2M_MAX,28.15
SULAWESI UTARA,2011,5,MAY,T2M_MAX,29.24
SULAWESI UTARA,2011,6,JUN,T2M_MAX,28.75
SULAWESI UTARA,2011,7,JUL,T2M_MAX,28.77
SULAWESI UTARA,2011,8,AUG,T2M_MAX,28.46
SULAWESI UTARA,2011,9,SEP,T2M_MAX,29.19
SULAWESI UTARA,2011,10,OCT,T2M_MAX,30.23
SULAWESI UTARA,2011,11,NOV,T2M_MAX,30.21
SULAWESI UTARA,2011,12,DEC,T2M_MAX,29.18
SULAWESI UTARA,2012,1,JAN,T2M_MAX,28.52
SULAWESI UTARA,2012,2,FEB,T2M_MAX,28.15
SULAWESI UTARA,2012,3,MAR,T2M_MAX,28.6
SULAWESI UTARA,2012,4,APR,T2M_MAX,28.55
SULAWESI UTARA,2012,5,MAY,T2M_MAX,29.63
SULAWESI UTARA,2012,6,JUN,T2M_MAX,28.79
SULAWESI UTARA,2012,7,JUL,T2M_MAX,28.3
SULAWESI UTARA,2012,8,AUG,T2M_MAX,28.44
SULAWESI UTARA,2012,9,SEP,T2M_MAX,29.57
SULAWESI UTARA,2012,10,OCT,T2M_MAX,29.85
SULAWESI UTARA,2012,11,NOV,T2M_MAX,29.72
SULAWESI UTARA,2012,12,DEC,T2M_MAX,28.32
SULAWESI UTARA,2013,1,JAN,T2M_MAX,27.74
SULAWESI UTARA,2013,2,FEB,T2M_MAX,28.29
SULAWESI UTARA,2013,3,MAR,T2M_MAX,29.04
SULAWESI UTARA,2013,4,APR,T2M_MAX,29.79
SULAWESI UTARA,2013,5,MAY,T2M_MAX,28.92
SULAWESI UTARA,2013,6,JUN,T2M_MAX,29.31
SULAWESI UTARA,2013,7,JUL,T2M_MAX,28.07
SULAWESI UTARA,2013,8,AUG,T2M_MAX,28.01
SULAWESI UTARA,2013,9,SEP,T2M_MAX,29.57
SULAWESI UTARA,2013,10,OCT,T2M_MAX,30.32
SULAWESI UTARA,2013,11,NOV,T2M_MAX,29.47
SULAWESI UTARA,2013,12,DEC,T2M_MAX,28.8
SULAWESI UTARA,2014,1,JAN,T2M_MAX,27.77
SULAWESI UTARA,2014,2,FEB,T2M_MAX,28.24
SULAWESI UTARA,2014,3,MAR,T2M_MAX,29.04
SULAWESI UTARA,2014,4,APR,T2M_MAX,30.03
SULAWESI UTARA,2014,5,MAY,T2M_MAX,29.97
SULAWESI UTARA,2014,6,JUN,T2M_MAX,29.58
SULAWESI UTARA,2014,7,JUL,T2M_MAX,28.97
SULAWESI UTARA,2014,8,AUG,T2M_MAX,28.71
SULAWESI UTARA,2014,9,SEP,T2M_MAX,29.64
SULAWESI UTARA,2014,10,OCT,T2M_MAX,30.47
SULAWESI UTARA,2014,11,NOV,T2M_MAX,30.35
SULAWESI UTARA,2014,12,DEC,T2M_MAX,28.79
SULAWESI UTARA,2015,1,JAN,T2M_MAX,28.21
SULAWESI UTARA,2015,2,FEB,T2M_MAX,27.95
SULAWESI UTARA,2015,3,MAR,T2M_MAX,28.59
SULAWESI UTARA,2015,4,APR,T2M_MAX,29.86
SULAWESI UTARA,2015,5,MAY,T2M_MAX,29.98
SULAWESI UTARA,2015,6,JUN,T2M_MAX,30.08
SULAWESI UTARA,2015,7,JUL,T2M_MAX,28.97
SULAWESI UTARA,2015,8,AUG,T2M_MAX,30.27
SULAWESI UTARA,2015,9,SEP,T2M_MAX,31.47
SULAWESI UTARA,2015,10,OCT,T2M_MAX,31.8
SULAWESI UTARA,2015,11,NOV,T2M_MAX,31.36
SULAWESI UTARA,2015,12,DEC,T2M_MAX,30.88
SULAWESI UTARA,2016,1,JAN,T2M_MAX,31.17
SULAWESI UTARA,2016,2,FEB,T2M_MAX,30.06
SULAWESI UTARA,2016,3,MAR,T2M_MAX,30.06
SULAWESI UTARA,2016,4,APR,T2M_MAX,31.89
SULAWESI UTARA,2016,5,MAY,T2M_MAX,30.89
SULAWESI UTARA,2016,6,JUN,T2M_MAX,29.94
SULAWESI UTARA,2016,7,JUL,T2M_MAX,29.54
SULAWESI UTARA,2016,8,AUG,T2M_MAX,29.86
SULAWESI UTARA,2016,9,SEP,T2M_MAX,29.65
SULAWESI UTARA,2016,10,OCT,T2M_MAX,29.53
SULAWESI UTARA,2016,11,NOV,T2M_MAX,29.83
SULAWESI UTARA,2016,12,DEC,T2M_MAX,29.33
SULAWESI UTARA,2017,1,JAN,T2M_MAX,29.26
SULAWESI UTARA,2017,2,FEB,T2M_MAX,28.15
SULAWESI UTARA,2017,3,MAR,T2M_MAX,28.61
SULAWESI UTARA,2017,4,APR,T2M_MAX,29.46
SULAWESI UTARA,2017,5,MAY,T2M_MAX,29.4
SULAWESI UTARA,2017,6,JUN,T2M_MAX,29.3
SULAWESI UTARA,2017,7,JUL,T2M_MAX,28.67
SULAWESI UTARA,2017,8,AUG,T2M_MAX,28.66
SULAWESI UTARA,2017,9,SEP,T2M_MAX,28.65
SULAWESI UTARA,2017,10,OCT,T2M_MAX,30.05
SULAWESI UTARA,2017,11,NOV,T2M_MAX,29.03
SULAWESI UTARA,2017,12,DEC,T2M_MAX,28.96
SULAWESI UTARA,2018,1,JAN,T2M_MAX,29.25
SULAWESI UTARA,2018,2,FEB,T2M_MAX,28.87
SULAWESI UTARA,2018,3,MAR,T2M_MAX,28.56
SULAWESI UTARA,2018,4,APR,T2M_MAX,29.42
SULAWESI UTARA,2018,5,MAY,T2M_MAX,29.84
SULAWESI UTARA,2018,6,JUN,T2M_MAX,28.81
SULAWESI UTARA,2018,7,JUL,T2M_MAX,29.13
SULAWESI UTARA,2018,8,AUG,T2M_MAX,29.11
SULAWESI UTARA,2018,9,SEP,T2M_MAX,30.4
SULAWESI UTARA,2018,10,OCT,T2M_MAX,30.47
SULAWESI UTARA,2018,11,NOV,T2M_MAX,29.6
SULAWESI UTARA,2018,12,DEC,T2M_MAX,28.69
SULAWESI UTARA,2019,1,JAN,T2M_MAX,28.41
SULAWESI UTARA,2019,2,FEB,T2M_MAX,27.9
SULAWESI UTARA,2019,3,MAR,T2M_MAX,28.64
SULAWESI UTARA,2019,4,APR,T2M_MAX,30.0
SULAWESI UTARA,2019,5,MAY,T2M_MAX,30.17
SULAWESI UTARA,2019,6,JUN,T2M_MAX,29.4
SULAWESI UTARA,2019,7,JUL,T2M_MAX,28.96
SULAWESI UTARA,2019,8,AUG,T2M_MAX,30.22
SULAWESI UTARA,2019,9,SEP,T2M_MAX,30.91
SULAWESI UTARA,2019,10,OCT,T2M_MAX,31.41
SULAWESI UTARA,2019,11,NOV,T2M_MAX,31.65
SULAWESI UTARA,2019,12,DEC,T2M_MAX,31.41
SULAWESI UTARA,2020,1,JAN,T2M_MAX,30.06
SULAWESI UTARA,2020,2,FEB,T2M_MAX,29.46
SULAWESI UTARA,2020,3,MAR,T2M_MAX,29.57
SULAWESI UTARA,2020,4,APR,T2M_MAX,29.84
SULAWESI UTARA,2020,5,MAY,T2M_MAX,30.27
SULAWESI UTARA,2020,6,JUN,T2M_MAX,29.44
SULAWESI UTARA,2020,7,JUL,T2M_MAX,28.85
SULAWESI UTARA,2020,8,AUG,T2M_MAX,28.93
SULAWESI UTARA,2020,9,SEP,T2M_MAX,29.89
SULAWESI UTARA,2020,10,OCT,T2M_MAX,29.87
SULAWESI UTARA,2020,11,NOV,T2M_MAX,29.64
SULAWESI UTARA,2020,12,DEC,T2M_MAX,29.51
SULAWESI UTARA,2021,1,JAN,T2M_MAX,28.96
SULAWESI UTARA,2021,2,FEB,T2M_MAX,29.25
SULAWESI UTARA,2021,3,MAR,T2M_MAX,29.19
SULAWESI UTARA,2021,4,APR,T2M_MAX,29.53
SULAWESI UTARA,2021,5,MAY,T2M_MAX,29.36
SULAWESI UTARA,2021,6,JUN,T2M_MAX,29.16
SULAWESI UTARA,2021,7,JUL,T2M_MAX,29.11
SULAWESI UTARA,2021,8,AUG,T2M_MAX,29.34
SULAWESI UTARA,2021,9,SEP,T2M_MAX,29.04
SULAWESI UTARA,2021,10,OCT,T2M_MAX,29.82
SULAWESI UTARA,2021,11,NOV,T2M_MAX,29.44
SULAWESI UTARA,2021,12,DEC,T2M_MAX,29.11
SULAWESI UTARA,2022,1,JAN,T2M_MAX,28.4
SULAWESI UTARA,2022,2,FEB,T2M_MAX,28.29
SULAWESI UTARA,2022,3,MAR,T2M_MAX,28.8
SULAWESI UTARA,2022,4,APR,T2M_MAX,29.37
SULAWESI UTARA,2022,5,MAY,T2M_MAX,29.26
SULAWESI UTARA,2022,6,JUN,T2M_MAX,29.55
SULAWESI UTARA,2022,7,JUL,T2M_MAX,28.85
SULAWESI UTARA,2022,8,AUG,T2M_MAX,29.23
SULAWESI UTARA,2022,9,SEP,T2M_MAX,29.22
SULAWESI UTARA,2022,10,OCT,T2M_MAX,29.24
SULAWESI UTARA,2022,11,NOV,T2M_MAX,29.31
SULAWESI UTARA,2022,12,DEC,T2M_MAX,29.21
SULAWESI UTARA,2023,1,JAN,T2M_MAX,28.44
SULAWESI UTARA,2023,2,FEB,T2M_MAX,28.97
SULAWESI UTARA,2023,3,MAR,T2M_MAX,28.92
SULAWESI UTARA,2023,4,APR,T2M_MAX,29.85
SULAWESI UTARA,2023,5,MAY,T2M_MAX,30.31
SULAWESI UTARA,2023,6,JUN,T2M_MAX,29.77
SULAWESI UTARA,2023,7,JUL,T2M_MAX,29.27
SULAWESI UTARA,2023,8,AUG,T2M_MAX,29.33
SULAWESI UTARA,2023,9,SEP,T2M_MAX,30.5
SULAWESI UTARA,2023,10,OCT,T2M_MAX,31.71
SULAWESI UTARA,2023,11,NOV,T2M_MAX,31.03
SULAWESI UTARA,2023,12,DEC,T2M_MAX,30.37
SULAWESI UTARA,2024,1,JAN,T2M_MAX,29.93
SULAWESI UTARA,2024,2,FEB,T2M_MAX,28.75
SULAWESI UTARA,2024,3,MAR,T2M_MAX,29.26
SULAWESI UTARA,2024,4,APR,T2M_MAX,29.89
SULAWESI UTARA,2024,5,MAY,T2M_MAX,30.86
SULAWESI UTARA,2024,6,JUN,T2M_MAX,29.94
SULAWESI UTARA,2024,7,JUL,T2M_MAX,29.11
SULAWESI UTARA,2024,8,AUG,T2M_MAX,29.48
SULAWESI UTARA,2024,9,SEP,T2M_MAX,30.42
SULAWESI UTARA,2024,10,OCT,T2M_MAX,30.88
SULAWESI UTARA,2024,11,NOV,T2M_MAX,29.51
SULAWESI UTARA,2024,12,DEC,T2M_MAX,29.2
SULAWESI UTARA,2010,1,JAN,T2M_MIN,24.44
SULAWESI UTARA,2010,2,FEB,T2M_MIN,23.93
SULAWESI UTARA,2010,3,MAR,T2M_MIN,24.79
SULAWESI UTARA,2010,4,APR,T2M_MIN,25.73
SULAWESI UTARA,2010,5,MAY,T2M_MIN,25.83
SULAWESI UTARA,2010,6,JUN,T2M_MIN,24.98
SULAWESI UTARA,2010,7,JUL,T2M_MIN,24.93
SULAWESI UTARA,2010,8,AUG,T2M_MIN,24.7
SULAWESI UTARA,2010,9,SEP,T2M_MIN,25.19
SULAWESI UTARA,2010,10,OCT,T2M_MIN,24.97
SULAWESI UTARA,2010,11,NOV,T2M_MIN,25.28
SULAWESI UTARA,2010,12,DEC,T2M_MIN,24.97
SULAWESI UTARA,2011,1,JAN,T2M_MIN,24.58
SULAWESI UTARA,2011,2,FEB,T2M_MIN,24.34
SULAWESI UTARA,2011,3,MAR,T2M_MIN,24.7
SULAWESI UTARA,2011,4,APR,T2M_MIN,24.96
SULAWESI UTARA,2011,5,MAY,T2M_MIN,25.18
SULAWESI UTARA,2011,6,JUN,T2M_MIN,24.92
SULAWESI UTARA,2011,7,JUL,T2M_MIN,24.15
SULAWESI UTARA,2011,8,AUG,T2M_MIN,24.03
SULAWESI UTARA,2011,9,SEP,T2M_MIN,24.55
SULAWESI UTARA,2011,10,OCT,T2M_MIN,24.55
SULAWESI UTARA,2011,11,NOV,T2M_MIN,25.03
SULAWESI UTARA,2011,12,DEC,T2M_MIN,24.85
SULAWESI UTARA,2012,1,JAN,T2M_MIN,24.55
SULAWESI UTARA,2012,2,FEB,T2M_MIN,24.83
SULAWESI UTARA,2012,3,MAR,T2M_MIN,24.38
SULAWESI UTARA,2012,4,APR,T2M_MIN,24.95
SULAWESI UTARA,2012,5,MAY,T2M_MIN,25.26
SULAWESI UTARA,2012,6,JUN,T2M_MIN,24.51
SULAWESI UTARA,2012,7,JUL,T2M_MIN,24.59
SULAWESI UTARA,2012,8,AUG,T2M_MIN,23.82
SULAWESI UTARA,2012,9,SEP,T2M_MIN,24.29
SULAWESI UTARA,2012,10,OCT,T2M_MIN,25.05
SULAWESI UTARA,2012,11,NOV,T2M_MIN,24.89
SULAWESI UTARA,2012,12,DEC,T2M_MIN,24.86
SULAWESI UTARA,2013,1,JAN,T2M_MIN,24.43
SULAWESI UTARA,2013,2,FEB,T2M_MIN,24.44
SULAWESI UTARA,2013,3,MAR,T2M_MIN,24.65
SULAWESI UTARA,2013,4,APR,T2M_MIN,25.15
SULAWESI UTARA,2013,5,MAY,T2M_MIN,25.39
SULAWESI UTARA,2013,6,JUN,T2M_MIN,25.41
SULAWESI UTARA,2013,7,JUL,T2M_MIN,25.0
SULAWESI UTARA,2013,8,AUG,T2M_MIN,24.36
SULAWESI UTARA,2013,9,SEP,T2M_MIN,24.29
SULAWESI UTARA,2013,10,OCT,T2M_MIN,24.83
SULAWESI UTARA,2013,11,NOV,T2M_MIN,24.62
SULAWESI UTARA,2013,12,DEC,T2M_MIN,24.92
SULAWESI UTARA,2014,1,JAN,T2M_MIN,24.58
SULAWESI UTARA,2014,2,FEB,T2M_MIN,24.34
SULAWESI UTARA,2014,3,MAR,T2M_MIN,25.05
SULAWESI UTARA,2014,4,APR,T2M_MIN,25.61
SULAWESI UTARA,2014,5,MAY,T2M_MIN,25.04
SULAWESI UTARA,2014,6,JUN,T2M_MIN,25.27
SULAWESI UTARA,2014,7,JUL,T2M_MIN,24.93
SULAWESI UTARA,2014,8,AUG,T2M_MIN,24.14
SULAWESI UTARA,2014,9,SEP,T2M_MIN,24.05
SULAWESI UTARA,2014,10,OCT,T2M_MIN,24.06
SULAWESI UTARA,2014,11,NOV,T2M_MIN,25.03
SULAWESI UTARA,2014,12,DEC,T2M_MIN,24.93
SULAWESI UTARA,2015,1,JAN,T2M_MIN,24.84
SULAWESI UTARA,2015,2,FEB,T2M_MIN,23.72
SULAWESI UTARA,2015,3,MAR,T2M_MIN,24.35
SULAWESI UTARA,2015,4,APR,T2M_MIN,25.27
SULAWESI UTARA,2015,5,MAY,T2M_MIN,25.42
SULAWESI UTARA,2015,6,JUN,T2M_MIN,24.91
SULAWESI UTARA,2015,7,JUL,T2M_MIN,24.29
SULAWESI UTARA,2015,8,AUG,T2M_MIN,23.74
SULAWESI UTARA,2015,9,SEP,T2M_MIN,24.08
SULAWESI UTARA,2015,10,OCT,T2M_MIN,24.66
SULAWESI UTARA,2015,11,NOV,T2M_MIN,25.54
SULAWESI UTARA,2015,12,DEC,T2M_MIN,25.45
SULAWESI UTARA,2016,1,JAN,T2M_MIN,25.24
SULAWESI UTARA,2016,2,FEB,T2M_MIN,25.22
SULAWESI UTARA,2016,3,MAR,T2M_MIN,25.11
SULAWESI UTARA,2016,4,APR,T2M_MIN,26.02
SULAWESI UTARA,2016,5,MAY,T2M_MIN,26.21
SULAWESI UTARA,2016,6,JUN,T2M_MIN,25.3
SULAWESI UTARA,2016,7,JUL,T2M_MIN,24.73
SULAWESI UTARA,2016,8,AUG,T2M_MIN,24.85
SULAWESI UTARA,2016,9,SEP,T2M_MIN,25.19
SULAWESI UTARA,2016,10,OCT,T2M_MIN,25.28
SULAWESI UTARA,2016,11,NOV,T2M_MIN,25.88
SULAWESI UTARA,2016,12,DEC,T2M_MIN,24.82
SULAWESI UTARA,2017,1,JAN,T2M_MIN,24.83
SULAWESI UTARA,2017,2,FEB,T2M_MIN,24.7
SULAWESI UTARA,2017,3,MAR,T2M_MIN,24.72
SULAWESI UTARA,2017,4,APR,T2M_MIN,24.79
SULAWESI UTARA,2017,5,MAY,T2M_MIN,25.82
SULAWESI UTARA,2017,6,JUN,T2M_MIN,24.97
SULAWESI UTARA,2017,7,JUL,T2M_MIN,24.67
SULAWESI UTARA,2017,8,AUG,T2M_MIN,24.8
SULAWESI UTARA,2017,9,SEP,T2M_MIN,24.89
SULAWESI UTARA,2017,10,OCT,T2M_MIN,25.38
SULAWESI UTARA,2017,11,NOV,T2M_MIN,25.31
SULAWESI UTARA,2017,12,DEC,T2M_MIN,25.43
SULAWESI UTARA,2018,1,JAN,T2M_MIN,24.95
SULAWESI UTARA,2018,2,FEB,T2M_MIN,24.71
SULAWESI UTARA,2018,3,MAR,T2M_MIN,25.06
SULAWESI UTARA,2018,4,APR,T2M_MIN,25.48
SULAWESI UTARA,2018,5,MAY,T2M_MIN,25.37
SULAWESI UTARA,2018,6,JUN,T2M_MIN,25.11
SULAWESI UTARA,2018,7,JUL,T2M_MIN,24.76
SULAWESI UTARA,2018,8,AUG,T2M_MIN,24.89
SULAWESI UTARA,2018,9,SEP,T2M_MIN,24.37
SULAWESI UTARA,2018,10,OCT,T2M_MIN,25.23
SULAWESI UTARA,2018,11,NOV,T2M_MIN,25.71
SULAWESI UTARA,2018,12,DEC,T2M_MIN,25.03
SULAWESI UTARA,2019,1,JAN,T2M_MIN,24.74
SULAWESI UTARA,2019,2,FEB,T2M_MIN,24.19
SULAWESI UTARA,2019,3,MAR,T2M_MIN,23.92
SULAWESI UTARA,2019,4,APR,T2M_MIN,25.09
SULAWESI UTARA,2019,5,MAY,T2M_MIN,25.77
SULAWESI UTARA,2019,6,JUN,T2M_MIN,25.05
SULAWESI UTARA,2019,7,JUL,T2M_MIN,24.52
SULAWESI UTARA,2019,8,AUG,T2M_MIN,24.33
SULAWESI UTARA,2019,9,SEP,T2M_MIN,24.27
SULAWESI UTARA,2019,10,OCT,T2M_MIN,25.52
SULAWESI UTARA,2019,11,NOV,T2M_MIN,26.39
SULAWESI UTARA,2019,12,DEC,T2M_MIN,25.54
SULAWESI UTARA,2020,1,JAN,T2M_MIN,25.03
SULAWESI UTARA,2020,2,FEB,T2M_MIN,25.26
SULAWESI UTARA,2020,3,MAR,T2M_MIN,25.36
SULAWESI UTARA,2020,4,APR,T2M_MIN,24.89
SULAWESI UTARA,2020,5,MAY,T2M_MIN,25.91
SULAWESI UTARA,2020,6,JUN,T2M_MIN,25.01
SULAWESI UTARA,2020,7,JUL,T2M_MIN,24.85
SULAWESI UTARA,2020,8,AUG,T2M_MIN,25.01
SULAWESI UTARA,2020,9,SEP,T2M_MIN,24.97
SULAWESI UTARA,2020,10,OCT,T2M_MIN,25.31
SULAWESI UTARA,2020,11,NOV,T2M_MIN,25.47
SULAWESI UTARA,2020,12,DEC,T2M_MIN,24.9
SULAWESI UTARA,2021,1,JAN,T2M_MIN,24.58
SULAWESI UTARA,2021,2,FEB,T2M_MIN,24.75
SULAWESI UTARA,2021,3,MAR,T2M_MIN,24.9
SULAWESI UTARA,2021,4,APR,T2M_MIN,25.57
SULAWESI UTARA,2021,5,MAY,T2M_MIN,25.13
SULAWESI UTARA,2021,6,JUN,T2M_MIN,24.65
SULAWESI UTARA,2021,7,JUL,T2M_MIN,24.87
SULAWESI UTARA,2021,8,AUG,T2M_MIN,24.78
SULAWESI UTARA,2021,9,SEP,T2M_MIN,24.61
SULAWESI UTARA,2021,10,OCT,T2M_MIN,25.39
SULAWESI UTARA,2021,11,NOV,T2M_MIN,25.56
SULAWESI UTARA,2021,12,DEC,T2M_MIN,25.34
SULAWESI UTARA,2022,1,JAN,T2M_MIN,24.67
SULAWESI UTARA,2022,2,FEB,T2M_MIN,24.1
SULAWESI UTARA,2022,3,MAR,T2M_MIN,24.58
SULAWESI UTARA,2022,4,APR,T2M_MIN,24.88
SULAWESI UTARA,2022,5,MAY,T2M_MIN,25.27
SULAWESI UTARA,2022,6,JUN,T2M_MIN,25.42
SULAWESI UTARA,2022,7,JUL,T2M_MIN,24.95
SULAWESI UTARA,2022,8,AUG,T2M_MIN,24.66
SULAWESI UTARA,2022,9,SEP,T2M_MIN,24.98
SULAWESI UTARA,2022,10,OCT,T2M_MIN,25.42
SULAWESI UTARA,2022,11,NOV,T2M_MIN,25.17
SULAWESI UTARA,2022,12,DEC,T2M_MIN,25.02
SULAWESI UTARA,2023,1,JAN,T2M_MIN,24.3
SULAWESI UTARA,2023,2,FEB,T2M_MIN,24.48
SULAWESI UTARA,2023,3,MAR,T2M_MIN,24.98
SULAWESI UTARA,2023,4,APR,T2M_MIN,25.14
SULAWESI UTARA,2023,5,MAY,T2M_MIN,25.98
SULAWESI UTARA,2023,6,JUN,T2M_MIN,25.47
SULAWESI UTARA,2023,7,JUL,T2M_MIN,25.02
SULAWESI UTARA,2023,8,AUG,T2M_MIN,25.0
SULAWESI UTARA,2023,9,SEP,T2M_MIN,24.95
SULAWESI UTARA,2023,10,OCT,T2M_MIN,25.82
SULAWESI UTARA,2023,11,NOV,T2M_MIN,25.72
SULAWESI UTARA,2023,12,DEC,T2M_MIN,26.13
SULAWESI UTARA,2024,1,JAN,T2M_MIN,25.19
SULAWESI UTARA,2024,2,FEB,T2M_MIN,25.0
SULAWESI UTARA,2024,3,MAR,T2M_MIN,25.19
SULAWESI UTARA,2024,4,APR,T2M_MIN,25.41
SULAWESI UTARA,2024,5,MAY,T2M_MIN,26.29
SULAWESI UTARA,2024,6,JUN,T2M_MIN,25.38
SULAWESI UTARA,2024,7,JUL,T2M_MIN,25.14
SULAWESI UTARA,2024,8,AUG,T2M_MIN,24.82
SULAWESI UTARA,2024,9,SEP,T2M_MIN,25.38
SULAWESI UTARA,2024,10,OCT,T2M_MIN,25.86
SULAWESI UTARA,2024,11,NOV,T2M_MIN,26.02
SULAWESI UTARA,2024,12,DEC,T2M_MIN,25.7
SULAWESI TENGAH,2010,1,JAN,PRECTOTCORR,3.12
SULAWESI TENGAH,2010,2,FEB,PRECTOTCORR,4.38
SULAWESI TENGAH,2010,3,MAR,PRECTOTCORR,4.42
SULAWESI TENGAH,2010,4,APR,PRECTOTCORR,3.77
SULAWESI TENGAH,2010,5,MAY,PRECTOTCORR,8.91
SULAWESI TENGAH,2010,6,JUN,PRECTOTCORR,7.0
SULAWESI TENGAH,2010,7,JUL,PRECTOTCORR,5.22
SULAWESI TENGAH,2010,8,AUG,PRECTOTCORR,6.11
SULAWESI TENGAH,2010,9,SEP,PRECTOTCORR,5.27
SULAWESI TENGAH,2010,10,OCT,PRECTOTCORR,4.47
SULAWESI TENGAH,2010,11,NOV,PRECTOTCORR,2.73
SULAWESI TENGAH,2010,12,DEC,PRECTOTCORR,8.06
SULAWESI TENGAH,2011,1,JAN,PRECTOTCORR,4.04
SULAWESI TENGAH,2011,2,FEB,PRECTOTCORR,8.15
SULAWESI TENGAH,2011,3,MAR,PRECTOTCORR,3.34
SULAWESI TENGAH,2011,4,APR,PRECTOTCORR,5.99
SULAWESI TENGAH,2011,5,MAY,PRECTOTCORR,5.1
SULAWESI TENGAH,2011,6,JUN,PRECTOTCORR,5.66
SULAWESI TENGAH,2011,7,JUL,PRECTOTCORR,5.89
SULAWESI TENGAH,2011,8,AUG,PRECTOTCORR,2.33
SULAWESI TENGAH,2011,9,SEP,PRECTOTCORR,4.99
SULAWESI TENGAH,2011,10,OCT,PRECTOTCORR,4.14
SULAWESI TENGAH,2011,11,NOV,PRECTOTCORR,4.91
SULAWESI TENGAH,2011,12,DEC,PRECTOTCORR,8.43
SULAWESI TENGAH,2012,1,JAN,PRECTOTCORR,7.56
SULAWESI TENGAH,2012,2,FEB,PRECTOTCORR,8.86
SULAWESI TENGAH,2012,3,MAR,PRECTOTCORR,7.09
SULAWESI TENGAH,2012,4,APR,PRECTOTCORR,7.51
SULAWESI TENGAH,2012,5,MAY,PRECTOTCORR,8.74
SULAWESI TENGAH,2012,6,JUN,PRECTOTCORR,6.66
SULAWESI TENGAH,2012,7,JUL,PRECTOTCORR,7.78
SULAWESI TENGAH,2012,8,AUG,PRECTOTCORR,4.47
SULAWESI TENGAH,2012,9,SEP,PRECTOTCORR,2.15
SULAWESI TENGAH,2012,10,OCT,PRECTOTCORR,4.6
SULAWESI TENGAH,2012,11,NOV,PRECTOTCORR,4.06
SULAWESI TENGAH,2012,12,DEC,PRECTOTCORR,6.64
SULAWESI TENGAH,2013,1,JAN,PRECTOTCORR,5.14
SULAWESI TENGAH,2013,2,FEB,PRECTOTCORR,2.72
SULAWESI TENGAH,2013,3,MAR,PRECTOTCORR,4.9
SULAWESI TENGAH,2013,4,APR,PRECTOTCORR,8.61
SULAWESI TENGAH,2013,5,MAY,PRECTOTCORR,6.08
SULAWESI TENGAH,2013,6,JUN,PRECTOTCORR,5.38
SULAWESI TENGAH,2013,7,JUL,PRECTOTCORR,9.25
SULAWESI TENGAH,2013,8,AUG,PRECTOTCORR,5.12
SULAWESI TENGAH,2013,9,SEP,PRECTOTCORR,3.11
SULAWESI TENGAH,2013,10,OCT,PRECTOTCORR,3.62
SULAWESI TENGAH,2013,11,NOV,PRECTOTCORR,4.08
SULAWESI TENGAH,2013,12,DEC,PRECTOTCORR,3.65
SULAWESI TENGAH,2014,1,JAN,PRECTOTCORR,3.62
SULAWESI TENGAH,2014,2,FEB,PRECTOTCORR,1.02
SULAWESI TENGAH,2014,3,MAR,PRECTOTCORR,5.14
SULAWESI TENGAH,2014,4,APR,PRECTOTCORR,8.47
SULAWESI TENGAH,2014,5,MAY,PRECTOTCORR,8.51
SULAWESI TENGAH,2014,6,JUN,PRECTOTCORR,8.25
SULAWESI TENGAH,2014,7,JUL,PRECTOTCORR,4.89
SULAWESI TENGAH,2014,8,AUG,PRECTOTCORR,4.77
SULAWESI TENGAH,2014,9,SEP,PRECTOTCORR,1.33
SULAWESI TENGAH,2014,10,OCT,PRECTOTCORR,1.2
SULAWESI TENGAH,2014,11,NOV,PRECTOTCORR,7.72
SULAWESI TENGAH,2014,12,DEC,PRECTOTCORR,3.56
SULAWESI TENGAH,2015,1,JAN,PRECTOTCORR,4.63
SULAWESI TENGAH,2015,2,FEB,PRECTOTCORR,7.75
SULAWESI TENGAH,2015,3,MAR,PRECTOTCORR,5.59
SULAWESI TENGAH,2015,4,APR,PRECTOTCORR,5.0
SULAWESI TENGAH,2015,5,MAY,PRECTOTCORR,7.7
SULAWESI TENGAH,2015,6,JUN,PRECTOTCORR,5.48
SULAWESI TENGAH,2015,7,JUL,PRECTOTCORR,2.78
SULAWESI TENGAH,2015,8,AUG,PRECTOTCORR,0.75
SULAWESI TENGAH,2015,9,SEP,PRECTOTCORR,1.31
SULAWESI TENGAH,2015,10,OCT,PRECTOTCORR,1.57
SULAWESI TENGAH,2015,11,NOV,PRECTOTCORR,5.26
SULAWESI TENGAH,2015,12,DEC,PRECTOTCORR,3.42
SULAWESI TENGAH,2016,1,JAN,PRECTOTCORR,3.89
SULAWESI TENGAH,2016,2,FEB,PRECTOTCORR,4.31
SULAWESI TENGAH,2016,3,MAR,PRECTOTCORR,7.84
SULAWESI TENGAH,2016,4,APR,PRECTOTCORR,8.63
SULAWESI TENGAH,2016,5,MAY,PRECTOTCORR,5.91
SULAWESI TENGAH,2016,6,JUN,PRECTOTCORR,7.71
